URL,Date,Home Plate Umpire
https://uiwcardinals.com/sports/softball/stats/2024/texas-am-university-commerce/boxscore/6728,3/30/2024,Michael Kindleburg
https://tsusports.com/sports/softball/stats/2024/prairie-view-am/boxscore/5093,3/30/2024,Walter Hill
https://utepminers.com/sports/softball/stats/2024/jax-state/boxscore/11534,3/30/2024,Donnie Rundell
https://acusports.com/sports/softball/stats/2024/utah-valley-university/boxscore/9272,3/30/2024,Kenny Smith
https://tsusports.com/sports/softball/stats/2024/prairie-view-am/boxscore/5092,3/30/2024,Johnny Paz
https://nmstatesports.com/sports/softball/stats/2024/san-diego/boxscore/17536,3/30/2024,Anthony Lewis
https://acusports.com/sports/softball/stats/2024/utah-valley-university/boxscore/9271,3/29/2024,John Reinhart Jr
https://nmstatesports.com/sports/softball/stats/2024/san-diego/boxscore/17537,3/29/2024,Michael Aguirre
https://geauxcolonels.com/sports/softball/stats/2024/lamar/boxscore/10010,3/29/2024,Wayne Furnia
https://geauxcolonels.com/sports/softball/stats/2024/lamar/boxscore/10008,3/29/2024,Daryl Francis
https://tsusports.com/sports/softball/stats/2024/prairie-view-am/boxscore/5091,3/29/2024,Jason Jones
https://goislanders.com/sports/softball/stats/2024/hcu/boxscore/7610,3/29/2024,Charles Tolbert
https://nsudemons.com/sports/softball/stats/2024/mcneese/boxscore/13639,3/29/2024,David Wooley
https://nsudemons.com/sports/softball/stats/2024/mcneese/boxscore/13640,3/29/2024,Hoy Cooke
https://texaslonghorns.com/sports/softball/stats/2024/oklahoma-state/boxscore/16124,3/29/2024,Chelsea Clark
https://acusports.com/sports/softball/stats/2024/utah-valley-university/boxscore/9270,3/29/2024,Jason Kemper
https://mcneesesports.com/sports/softball/stats/2024/northwestern-state/boxscore/12454,3/29/2024,David Wooley
https://hcuhuskies.com/sports/softball/stats/2024/texas-am-corpus-christi/boxscore/5800,3/29/2024,Charles Tolbert
https://lamarcardinals.com/sports/softball/stats/2024/nicholls/boxscore/24202,3/29/2024,Wayne Furnia
https://mcneesesports.com/sports/softball/stats/2024/northwestern-state/boxscore/12455,3/29/2024,Hoy Cooke
https://lamarcardinals.com/sports/softball/stats/2024/nicholls/boxscore/24203,3/29/2024,Daryl Francis
https://utepminers.com/sports/softball/stats/2024/jax-state/boxscore/11533,3/29/2024,SHAWN MOWDY
https://uiwcardinals.com/sports/softball/stats/2024/texas-am-university-commerce/boxscore/6727,3/29/2024,Michael Kindleburg
https://goislanders.com/sports/softball/stats/2024/hcu/boxscore/7609,3/28/2024,Anne Foster
https://lionsports.net/sports/softball/stats/2024/santa-clara/boxscore/8661,3/28/2024,Fred Barker
https://hcuhuskies.com/sports/softball/stats/2024/texas-am-corpus-christi/boxscore/5799,3/28/2024,Anne Foster
https://geauxcolonels.com/sports/softball/stats/2024/lamar/boxscore/10009,3/28/2024,Hayes Lesher
https://lionsports.net/sports/softball/stats/2024/pacific/boxscore/8659,3/28/2024,TJ McCarthy
https://lamarcardinals.com/sports/softball/stats/2024/nicholls/boxscore/24201,3/28/2024,Hayes Lesher
https://nsudemons.com/sports/softball/stats/2024/mcneese/boxscore/13638,3/28/2024,Michael Hall
https://goislanders.com/sports/softball/stats/2024/hcu/boxscore/7608,3/28/2024,Dennis Strang
https://texaslonghorns.com/sports/softball/stats/2024/oklahoma-state/boxscore/16123,3/28/2024,Chad Stears
https://mcneesesports.com/sports/softball/stats/2024/northwestern-state/boxscore/12453,3/28/2024,Michael Hall
https://utepminers.com/sports/softball/stats/2024/jax-state/boxscore/11532,3/28/2024,ROCKY BARNHILL
https://hcuhuskies.com/sports/softball/stats/2024/texas-am-corpus-christi/boxscore/5798,3/28/2024,Dennis Strang
https://lionsports.net/sports/softball/stats/2024/pacific/boxscore/8658,3/27/2024,David Viratos
https://lionsports.net/sports/softball/stats/2024/pacific/boxscore/8657,3/27/2024,Richard Vietti
https://tarletonsports.com/sports/softball/stats/2024/abilene-christian/boxscore/6573,3/26/2024,Perry Owen
https://uiwcardinals.com/sports/softball/stats/2024/texas-southern-university/boxscore/6725,3/26/2024,Lamont Martin
https://nmstatesports.com/sports/softball/stats/2024/new-mexico/boxscore/17559,3/26/2024,Michael Aguirre
https://geauxcolonels.com/sports/softball/stats/2024/lsu/boxscore/10007,3/26/2024,Hoy Cooke
https://tarletonsports.com/sports/softball/stats/2024/abilene-christian/boxscore/6571,3/26/2024,Dustin Douglas
https://nmstatesports.com/sports/softball/stats/2024/new-mexico/boxscore/17535,3/26/2024,Michael Aguirre
https://tsusports.com/sports/softball/stats/2024/incarnate-word/boxscore/5089,3/26/2024,Lamont Martin
https://acusports.com/sports/softball/stats/2024/tarleton-state-university/boxscore/9268,3/26/2024,Perry Owen
https://lamarcardinals.com/sports/softball/stats/2024/utsa/boxscore/24200,3/26/2024,George De La Cruz
https://mcneesesports.com/sports/softball/stats/2024/south-alabama/boxscore/12452,3/26/2024,Brian Soule
https://acusports.com/sports/softball/stats/2024/tarleton-state-university/boxscore/9269,3/26/2024,Dustin Douglas
https://ulmwarhawks.com/sports/softball/stats/2024/south-alabama/boxscore/15180,3/24/2024,Jay Grigsby
https://goislanders.com/sports/softball/stats/2024/northwestern-state/boxscore/7607,3/24/2024,Jorge Chapa
https://nsudemons.com/sports/softball/stats/2024/texas-am-corpus-christi/boxscore/13637,3/24/2024,Jorge Chapa
https://texaslonghorns.com/sports/softball/stats/2024/ucf/boxscore/16122,3/24/2024,Cameron Elison
https://uiwcardinals.com/sports/softball/stats/2024/mcneese-state-university/boxscore/6724,3/23/2024,Hoy Cooke
https://texaslonghorns.com/sports/softball/stats/2024/ucf/boxscore/16121,3/23/2024,Robert Guest
https://nsudemons.com/sports/softball/stats/2024/texas-am-corpus-christi/boxscore/13636,3/23/2024,Hector Torres-May
https://mcneesesports.com/sports/softball/stats/2024/incarnate-word/boxscore/12450,3/23/2024,William Goleman
https://nmstatesports.com/sports/softball/stats/2024/utep/boxscore/17533,3/23/2024,Michael Montoya
https://ulmwarhawks.com/sports/softball/stats/2024/south-alabama/boxscore/15179,3/23/2024,Brian Soule
https://utepminers.com/sports/softball/stats/2024/nm-state/boxscore/11531,3/23/2024,Robert Macialis
https://goislanders.com/sports/softball/stats/2024/northwestern-state/boxscore/7606,3/23/2024,Hector Torres-May
https://acusports.com/sports/softball/stats/2024/seattle-university/boxscore/9267,3/23/2024,Blake Solmi
https://lamarcardinals.com/sports/softball/stats/2024/texas-am-commerce/boxscore/24199,3/23/2024,Tony Dixon
https://uiwcardinals.com/sports/softball/stats/2024/mcneese-state-university/boxscore/6723,3/23/2024,William Goleman
https://goislanders.com/sports/softball/stats/2024/northwestern-state/boxscore/7605,3/23/2024,Rogers Matthews
https://utepminers.com/sports/softball/stats/2024/nm-state/boxscore/11530,3/23/2024,Michael Montoya
https://lionsports.net/sports/softball/stats/2024/hcu/boxscore/8656,3/23/2024,Chad Derouen
https://tsusports.com/sports/softball/stats/2024/grambling-state/boxscore/5088,3/23/2024,Jones
https://mcneesesports.com/sports/softball/stats/2024/incarnate-word/boxscore/12451,3/23/2024,Hoy Cooke
https://tsusports.com/sports/softball/stats/2024/grambling-state/boxscore/5087,3/23/2024,Walter Hill
https://nmstatesports.com/sports/softball/stats/2024/utep/boxscore/17534,3/23/2024,Robert Macialis
https://hcuhuskies.com/sports/softball/stats/2024/southeastern-louisiana/boxscore/5797,3/23/2024,Chad Derouen
https://ulmwarhawks.com/sports/softball/stats/2024/south-alabama/boxscore/15178,3/23/2024,Jay Grigsby
https://nsudemons.com/sports/softball/stats/2024/texas-am-corpus-christi/boxscore/13635,3/23/2024,Rogers Matthews
https://mcneesesports.com/sports/softball/stats/2024/incarnate-word/boxscore/12449,3/22/2024,Hayes Lesher
https://lionsports.net/sports/softball/stats/2024/hcu/boxscore/8654,3/22/2024,Todd Sharpe
https://texaslonghorns.com/sports/softball/stats/2024/ucf/boxscore/16120,3/22/2024,Donald Brown
https://nmstatesports.com/sports/softball/stats/2024/utep/boxscore/17532,3/22/2024,Keith Davis
https://hcuhuskies.com/sports/softball/stats/2024/southeastern-louisiana/boxscore/5795,3/22/2024,Todd Sharpe
https://lamarcardinals.com/sports/softball/stats/2024/texas-am-commerce/boxscore/24198,3/22/2024,George Smith
https://hcuhuskies.com/sports/softball/stats/2024/southeastern-louisiana/boxscore/5796,3/22/2024,Daryl Francis
https://utepminers.com/sports/softball/stats/2024/nm-state/boxscore/11529,3/22/2024,Keith Davis
https://lionsports.net/sports/softball/stats/2024/hcu/boxscore/8655,3/22/2024,Daryl Francis
https://uiwcardinals.com/sports/softball/stats/2024/mcneese-state-university/boxscore/6722,3/22/2024,Hayes Lesher
https://acusports.com/sports/softball/stats/2024/seattle-university/boxscore/9266,3/22/2024,Donnie Rundell
https://acusports.com/sports/softball/stats/2024/seattle-university/boxscore/9265,3/22/2024,Jerry Jones
https://lamarcardinals.com/sports/softball/stats/2024/texas-am-commerce/boxscore/24197,3/22/2024,Daniel Usrey
https://tarletonsports.com/sports/softball/stats/2024/ut-arlington/boxscore/6578,3/22/2024,Jonathon Hartman
https://geauxcolonels.com/sports/softball/stats/2024/southern-miss/boxscore/10006,3/20/2024,Robert Byrd
https://lionsports.net/sports/softball/stats/2024/ulm/boxscore/8653,3/20/2024,Brian Soule
https://texaslonghorns.com/sports/softball/stats/2024/florida-state/boxscore/16119,3/20/2024,Heath Walker
https://utepminers.com/sports/softball/stats/2024/new-mexico/boxscore/11528,3/19/2024,Joshua Forburger
https://hcuhuskies.com/sports/softball/stats/2024/baylor/boxscore/5793,3/19/2024,Robert Gonzalez
https://nsudemons.com/sports/softball/stats/2024/texas-southern/boxscore/13741,3/19/2024,Jeffery Howard
https://lamarcardinals.com/sports/softball/stats/2024/sam-houston/boxscore/24196,3/19/2024,Nikos Williams
https://tsusports.com/sports/softball/stats/2024/northwestern-state/boxscore/5085,3/19/2024,Jeffery Howard
https://nmstatesports.com/sports/softball/stats/2024/sam-houston/boxscore/17529,3/17/2024,Michael Kindleburg
https://ulmwarhawks.com/sports/softball/stats/2024/southern-miss/boxscore/15176,3/17/2024,Michael Thibodeaux
https://geauxcolonels.com/sports/softball/stats/2024/mcneese/boxscore/10005,3/16/2024,Todd Sharpe
https://lionsports.net/sports/softball/stats/2024/texas-am-commerce/boxscore/8652,3/16/2024,T. Hunt/C. Holbert
https://tarletonsports.com/sports/softball/stats/2024/utah-valley/boxscore/6583,3/16/2024,Cris Durbin
https://acusports.com/sports/softball/stats/2024/utah-tech/boxscore/9264,3/16/2024,Stephen Sutherland
https://lamarcardinals.com/sports/softball/stats/2024/northwestern-state/boxscore/24194,3/16/2024,Matthew Clifford
https://ulmwarhawks.com/sports/softball/stats/2024/southern-miss/boxscore/15175,3/16/2024,Chris Liles
https://goislanders.com/sports/softball/stats/2024/uiw/boxscore/7603,3/16/2024,Bryce Welsh
https://mcneesesports.com/sports/softball/stats/2024/nicholls/boxscore/12448,3/16/2024,Todd Sharpe
https://uiwcardinals.com/sports/softball/stats/2024/texas-am-corpus-christi/boxscore/6748,3/16/2024,Bryce Welsh
https://ulmwarhawks.com/sports/softball/stats/2024/southern-miss/boxscore/15174,3/16/2024,Kirk Klawitter
https://gculopes.com/sports/softball/stats/2024/seattle-u/boxscore/19424,3/15/2024,Rick Cowan
https://acusports.com/sports/softball/stats/2024/utah-tech/boxscore/9263,3/15/2024,Michael Elkins
https://uiwcardinals.com/sports/softball/stats/2024/texas-am-corpus-christi/boxscore/6721,3/15/2024,Stephanie Garcia
https://mcneesesports.com/sports/softball/stats/2024/nicholls/boxscore/12446,3/15/2024,David Wooley
https://geauxcolonels.com/sports/softball/stats/2024/mcneese/boxscore/10004,3/15/2024,Timothy Porter
https://tarletonsports.com/sports/softball/stats/2024/utah-valley/boxscore/6581,3/15/2024,Cameron Bjornstad
https://tarletonsports.com/sports/softball/stats/2024/utah-valley/boxscore/6580,3/15/2024,Courtney Littledike
https://texaslonghorns.com/sports/softball/stats/2024/byu/boxscore/16118,3/15/2024,Kalee Young
https://goislanders.com/sports/softball/stats/2024/uiw/boxscore/7602,3/15/2024,Stephanie Garcia
https://acusports.com/sports/softball/stats/2024/utah-tech/boxscore/9262,3/15/2024,Jason Bluemel
https://nsudemons.com/sports/softball/stats/2024/lamar/boxscore/13632,3/15/2024,Robert Shorts
https://goislanders.com/sports/softball/stats/2024/uiw/boxscore/7601,3/15/2024,Stephanie Garcia
https://mcneesesports.com/sports/softball/stats/2024/nicholls/boxscore/12447,3/15/2024,Timothy Porter
https://nsudemons.com/sports/softball/stats/2024/lamar/boxscore/13633,3/15/2024,Matthew Clifford
https://geauxcolonels.com/sports/softball/stats/2024/mcneese/boxscore/10003,3/15/2024,David Wooley
https://texaslonghorns.com/sports/softball/stats/2024/byu/boxscore/16117,3/15/2024,Jonathan R. Hand
https://lamarcardinals.com/sports/softball/stats/2024/northwestern-state/boxscore/24193,3/15/2024,Robert Shorts
https://lionsports.net/sports/softball/stats/2024/texas-am-commerce/boxscore/8651,3/15/2024,Jamie Wood
https://lionsports.net/sports/softball/stats/2024/texas-am-commerce/boxscore/8650,3/15/2024,Jay Grigsby
https://uiwcardinals.com/sports/softball/stats/2024/texas-am-corpus-christi/boxscore/6720,3/15/2024,Stephanie Garcia
https://texaslonghorns.com/sports/softball/stats/2024/byu/boxscore/16116,3/14/2024,Troy Kuykendall
https://ulmwarhawks.com/sports/softball/stats/2024/mississippi-state/boxscore/15173,3/13/2024,Robert Johnson
https://geauxcolonels.com/sports/softball/stats/2024/ole-miss/boxscore/10002,3/13/2024,Colin Schnauder
https://tsusports.com/sports/softball/stats/2024/stephen-f-austin/boxscore/5081,3/13/2024,Jared Arrington
https://mcneesesports.com/sports/softball/stats/2024/ul-lafayette/boxscore/12445,3/13/2024,Eddie Bourn
https://geauxcolonels.com/sports/softball/stats/2024/ole-miss/boxscore/10001,3/13/2024,Daryl Francis
https://lamarcardinals.com/sports/softball/stats/2024/baylor/boxscore/24192,3/12/2024,Matt Johnson
https://nsudemons.com/sports/softball/stats/2024/louisiana-tech/boxscore/13631,3/12/2024,Michael Hall Sr.
https://texaslonghorns.com/sports/softball/stats/2024/lsu/boxscore/16115,3/12/2024,Matt Dial
https://tarletonsports.com/sports/softball/stats/2024/oklahoma/boxscore/6579,3/12/2024,Perry Owens
https://acusports.com/sports/softball/stats/2024/university-of-north-texas/boxscore/9261,3/12/2024,Robert Shorts
https://hcuhuskies.com/sports/softball/stats/2024/ut-arlington/boxscore/5792,3/12/2024,Kevin Petry
https://tarletonsports.com/sports/softball/stats/2024/oklahoma/boxscore/6687,3/12/2024,Garrett Knowles
https://lamarcardinals.com/sports/softball/stats/2024/baylor/boxscore/24191,3/12/2024,Jenna Boullion
https://hcuhuskies.com/sports/softball/stats/2024/lamar/boxscore/5787,3/10/2024,Jason Jones
https://texaslonghorns.com/sports/softball/stats/2024/houston/boxscore/16114,3/10/2024,Mike Burwell
https://uiwcardinals.com/sports/softball/stats/2024/southeastern-louisiana-university/boxscore/6718,3/10/2024,Chad Derouen
https://geauxcolonels.com/sports/softball/stats/2024/northwestern-state/boxscore/10000,3/10/2024,Dennis Strang
https://nmstatesports.com/sports/softball/stats/2024/western-kentucky/boxscore/17526,3/10/2024,Hector Torres-May
https://lamarcardinals.com/sports/softball/stats/2024/houston-christian/boxscore/24190,3/10/2024,Jason Jones
https://lionsports.net/sports/softball/stats/2024/uiw/boxscore/8648,3/10/2024,Chad Derouen
https://utepminers.com/sports/softball/stats/2024/middle-tennessee/boxscore/11527,3/10/2024,MIKE MONTOYA
https://nsudemons.com/sports/softball/stats/2024/nicholls/boxscore/13630,3/10/2024,Dennis Strang
https://goislanders.com/sports/softball/stats/2024/a-m-commerce/boxscore/7600,3/9/2024,Mario Tijerina
https://lionsports.net/sports/softball/stats/2024/uiw/boxscore/8646,3/9/2024,Daryl Francis
https://nsudemons.com/sports/softball/stats/2024/nicholls/boxscore/13628,3/9/2024,Hayes Lesher
https://geauxcolonels.com/sports/softball/stats/2024/northwestern-state/boxscore/9999,3/9/2024,Eddie Bourn Jr
https://nmstatesports.com/sports/softball/stats/2024/western-kentucky/boxscore/17528,3/9/2024,Paul Bosshardt
https://geauxcolonels.com/sports/softball/stats/2024/northwestern-state/boxscore/9998,3/9/2024,Hayes Lesher
https://lamarcardinals.com/sports/softball/stats/2024/houston-christian/boxscore/24188,3/9/2024,Lamont Martin
https://nsudemons.com/sports/softball/stats/2024/nicholls/boxscore/13629,3/9/2024,Eddie Bourn Jr
https://uiwcardinals.com/sports/softball/stats/2024/southeastern-louisiana-university/boxscore/6716,3/9/2024,Daryl Francis
https://utepminers.com/sports/softball/stats/2024/middle-tennessee/boxscore/11526,3/9/2024,MIKE MONTOYA
https://uiwcardinals.com/sports/softball/stats/2024/southeastern-louisiana-university/boxscore/6717,3/9/2024,Thad Bridges
https://lionsports.net/sports/softball/stats/2024/uiw/boxscore/8647,3/9/2024,Thad Bridges
https://lamarcardinals.com/sports/softball/stats/2024/houston-christian/boxscore/24189,3/9/2024,Hoy Cook
https://hcuhuskies.com/sports/softball/stats/2024/lamar/boxscore/5788,3/9/2024,Lamont Martin
https://texaslonghorns.com/sports/softball/stats/2024/houston/boxscore/16113,3/9/2024,Terry Holt
https://hcuhuskies.com/sports/softball/stats/2024/lamar/boxscore/5786,3/9/2024,Hoy Cook
https://mcneesesports.com/sports/softball/stats/2024/ul-monroe/boxscore/12443,3/8/2024,Todd Sharpe
https://ulmwarhawks.com/sports/softball/stats/2024/mcneese-state/boxscore/15171,3/8/2024,Todd Sharpe
https://ulmwarhawks.com/sports/softball/stats/2024/mcneese-state/boxscore/15170,3/8/2024,Matthew Clifford
https://nmstatesports.com/sports/softball/stats/2024/western-kentucky/boxscore/17527,3/8/2024,Jack Krauser
https://texaslonghorns.com/sports/softball/stats/2024/houston/boxscore/16112,3/8/2024,Tracy Laycock
https://goislanders.com/sports/softball/stats/2024/a-m-commerce/boxscore/7598,3/8/2024,George De La Cruz
https://mcneesesports.com/sports/softball/stats/2024/ul-monroe/boxscore/12442,3/8/2024,Matthew Clifford
https://goislanders.com/sports/softball/stats/2024/a-m-commerce/boxscore/7599,3/8/2024,Rodolfo Santo III
https://utepminers.com/sports/softball/stats/2024/middle-tennessee/boxscore/11525,3/8/2024,MIKE MONTOYA
https://texaslonghorns.com/sports/softball/stats/2024/uta/boxscore/16111,3/6/2024,Matt Johnson
https://lionsports.net/sports/softball/stats/2024/southern-miss/boxscore/8645,3/6/2024,Robert Byrd
https://mcneesesports.com/sports/softball/stats/2024/houston/boxscore/12441,3/6/2024,Hoy Cooke
https://hcuhuskies.com/sports/softball/stats/2024/penn/boxscore/5863,3/5/2024,Jeff Dubrow
https://mcneesesports.com/sports/softball/stats/2024/louisiana-tech/boxscore/12440,3/5/2024,Dennis Strang
https://hcuhuskies.com/sports/softball/stats/2024/penn/boxscore/5819,3/5/2024,Johnny Paz
https://lamarcardinals.com/sports/softball/stats/2024/sfa/boxscore/24187,3/5/2024,Jared Arrington
https://acusports.com/sports/softball/stats/2024/utsa/boxscore/9260,3/5/2024,Lindon Baptiste
https://texaslonghorns.com/sports/softball/stats/2024/penn-state/boxscore/16110,3/4/2024,Jenna Boullion
https://tarletonsports.com/sports/softball/stats/2024/penn-state/boxscore/6565,3/3/2024,Mark Korras
https://uiwcardinals.com/sports/softball/stats/2024/ut-arlington/boxscore/6715,3/3/2024,Meghan Fisher
https://utepminers.com/sports/softball/stats/2024/merrimack/boxscore/11524,3/3/2024,Daniel Maldonado
https://texaslonghorns.com/sports/softball/stats/2024/hofstra/boxscore/16109,3/3/2024,Scott Wagner
https://lamarcardinals.com/sports/softball/stats/2024/penn/boxscore/24186,3/3/2024,Silverio Razo
https://nsudemons.com/sports/softball/stats/2024/penn-state/boxscore/13626,3/3/2024,Garrett Knowles
https://lionsports.net/sports/softball/stats/2024/kent-state/boxscore/8921,3/3/2024,Aaron Golden
https://mcneesesports.com/sports/softball/stats/2024/lsu/boxscore/12439,3/3/2024,Anthony Small
https://nmstatesports.com/sports/softball/stats/2024/texas-tech/boxscore/17525,3/3/2024,Frederick Ewald
https://mcneesesports.com/sports/softball/stats/2024/louisiana-tech/boxscore/12438,3/3/2024,Chris Liles
https://uiwcardinals.com/sports/softball/stats/2024/grambling-state-university/boxscore/6714,3/2/2024,Matt Johnson
https://lamarcardinals.com/sports/softball/stats/2024/penn/boxscore/24185,3/2/2024,Bryce Welsh
https://texaslonghorns.com/sports/softball/stats/2024/hofstra/boxscore/16108,3/2/2024,Keith N. Kearney
https://uiwcardinals.com/sports/softball/stats/2024/grambling-state-university/boxscore/6713,3/2/2024,Scott Brians
https://lamarcardinals.com/sports/softball/stats/2024/penn/boxscore/24184,3/2/2024,Nikos Williams
https://nsudemons.com/sports/softball/stats/2024/tarleton/boxscore/13625,3/2/2024,Dustin Douglass
https://tarletonsports.com/sports/softball/stats/2024/northwestern-state/boxscore/6564,3/2/2024,Dustin Douglass
https://mcneesesports.com/sports/softball/stats/2024/illinois/boxscore/12436,3/2/2024,Anthony Small
https://nmstatesports.com/sports/softball/stats/2024/texas-state/boxscore/17522,3/2/2024,Brandon Bluhm
https://utepminers.com/sports/softball/stats/2024/merrimack/boxscore/11522,3/2/2024,Frederick Ewald
https://geauxcolonels.com/sports/softball/stats/2024/ulm/boxscore/9995,3/2/2024,Duran Scott
https://goislanders.com/sports/softball/stats/2024/utsa/boxscore/7597,3/2/2024,Meghan Fisher
https://lionsports.net/sports/softball/stats/2024/ole-miss/boxscore/8920,3/2/2024,Derek Wilkins
https://tarletonsports.com/sports/softball/stats/2024/penn-state/boxscore/6563,3/2/2024,Jonathan R. Hand
https://mcneesesports.com/sports/softball/stats/2024/lsu/boxscore/12437,3/2/2024,Lindon Baptiste
https://ulmwarhawks.com/sports/softball/stats/2024/nicholls/boxscore/15167,3/2/2024,Duran Scott
https://geauxcolonels.com/sports/softball/stats/2024/ulm/boxscore/9996,3/2/2024,Eric May
https://ulmwarhawks.com/sports/softball/stats/2024/nicholls/boxscore/15168,3/2/2024,Eric May
https://utepminers.com/sports/softball/stats/2024/texas-state/boxscore/11523,3/2/2024,Chad Stears
https://lionsports.net/sports/softball/stats/2024/uab/boxscore/8919,3/2/2024,Emerus Addison
https://acusports.com/sports/softball/stats/2024/sam-houston/boxscore/9257,3/2/2024,Paul Bosshardt
https://nmstatesports.com/sports/softball/stats/2024/texas-tech/boxscore/17524,3/2/2024,Josh Furburger
https://texaslonghorns.com/sports/softball/stats/2024/northwestern-state/boxscore/16105,3/1/2024,Scott Wagner
https://geauxcolonels.com/sports/softball/stats/2024/ulm/boxscore/9994,3/1/2024,Eddie Bourn
https://acusports.com/sports/softball/stats/2024/sam-houston/boxscore/9255,3/1/2024,Craig Elmore
https://nmstatesports.com/sports/softball/stats/2024/texas-state/boxscore/17523,3/1/2024,Daniel Maldonado
https://texaslonghorns.com/sports/softball/stats/2024/tarleton-state/boxscore/16107,3/1/2024,Garrett Knowles
https://nsudemons.com/sports/softball/stats/2024/hofstra/boxscore/13624,3/1/2024,Keith N. Kearney
https://ulmwarhawks.com/sports/softball/stats/2024/nicholls/boxscore/15166,3/1/2024,Eddie Bourn
https://utepminers.com/sports/softball/stats/2024/texas-tech/boxscore/11520,3/1/2024,Todderick Davis
https://tarletonsports.com/sports/softball/stats/2024/texas/boxscore/6562,3/1/2024,Garrett Knowles
https://nsudemons.com/sports/softball/stats/2024/texas/boxscore/13627,3/1/2024,Scott Wagner
https://lionsports.net/sports/softball/stats/2024/kent-state/boxscore/8644,3/1/2024,Ken Jones
https://uiwcardinals.com/sports/softball/stats/2024/utsa/boxscore/6711,3/1/2024,Matt Johnson
https://mcneesesports.com/sports/softball/stats/2024/san-diego-state/boxscore/12435,3/1/2024,Anthony Small
https://tarletonsports.com/sports/softball/stats/2024/hofstra/boxscore/6560,3/1/2024,Dustin Douglass
https://gculopes.com/sports/softball/stats/2024/toledo/boxscore/19413,3/1/2024,Hal Morgan
https://nmstatesports.com/sports/softball/stats/2024/merrimack/boxscore/17521,3/1/2024,Chad Stears
https://lionsports.net/sports/softball/stats/2024/ole-miss/boxscore/8918,3/1/2024,Aaron Golden
https://uiwcardinals.com/sports/softball/stats/2024/ut-arlington/boxscore/6712,3/1/2024,Jamie Wood
https://acusports.com/sports/softball/stats/2024/sam-houston/boxscore/9256,3/1/2024,Kevin Davis
https://goislanders.com/sports/softball/stats/2024/grambling/boxscore/7596,3/1/2024,Kenneth Rice
https://goislanders.com/sports/softball/stats/2024/utsa/boxscore/7595,3/1/2024,Meghan Fisher
https://utepminers.com/sports/softball/stats/2024/texas-state/boxscore/11521,3/1/2024,Josh Forburger
https://goislanders.com/sports/softball/stats/2024/ut-arlington/boxscore/7593,2/29/2024,Scott Brians
https://goislanders.com/sports/softball/stats/2024/ut-arlington/boxscore/7594,2/29/2024,Kenneth Rice
https://ulmwarhawks.com/sports/softball/stats/2024/jackson-state/boxscore/15165,2/28/2024,Brian Soule
https://texaslonghorns.com/sports/softball/stats/2024/texas-state/boxscore/16106,2/28/2024,Lindon Baptiste
https://mcneesesports.com/sports/softball/stats/2024/houston/boxscore/12434,2/28/2024,Jenna Boullion
https://lamarcardinals.com/sports/softball/stats/2024/southern/boxscore/24287,2/28/2024,Nikos Williams
https://tarletonsports.com/sports/softball/stats/2024/prairie-view-am/boxscore/6557,2/27/2024,Kenneth Rice
https://nsudemons.com/sports/softball/stats/2024/stephen-f-austin/boxscore/13622,2/27/2024,Tony Dixon
https://tsusports.com/sports/softball/stats/2024/houston-christian/boxscore/5113,2/27/2024,Dennis Strang
https://tarletonsports.com/sports/softball/stats/2024/prairie-view-am/boxscore/6556,2/27/2024,FrederickBubba Ewald
https://hcuhuskies.com/sports/softball/stats/2024/texas-southern/boxscore/5781,2/27/2024,Dennis Strang
https://geauxcolonels.com/sports/softball/stats/2024/louisiana/boxscore/9993,2/27/2024,Laura King
https://nsudemons.com/sports/softball/stats/2024/stephen-f-austin/boxscore/13623,2/27/2024,"Micaheal Hall, Sr"
https://acusports.com/sports/softball/stats/2024/texas-am-university-commerce/boxscore/9291,2/26/2024,Bubba Ewald
https://acusports.com/sports/softball/stats/2024/texas-am-university-commerce/boxscore/9292,2/26/2024,Terry Hunt
https://geauxcolonels.com/sports/softball/stats/2024/charleston-southern/boxscore/9990,2/25/2024,Anthony Small
https://texaslonghorns.com/sports/softball/stats/2024/louisiana/boxscore/16104,2/25/2024,Robert M. Gonzalez
https://tarletonsports.com/sports/softball/stats/2024/south-dakota/boxscore/6554,2/25/2024,Michael Kindleburg
https://uiwcardinals.com/sports/softball/stats/2024/saint-josephs-university/boxscore/6710,2/25/2024,Monique McMurray
https://acusports.com/sports/softball/stats/2024/texas-am-university-commerce/boxscore/9259,2/25/2024,Charles Holbert
https://hcuhuskies.com/sports/softball/stats/2024/kansas-city/boxscore/5791,2/25/2024,Anthony Cottrell
https://lamarcardinals.com/sports/softball/stats/2024/niagara/boxscore/24182,2/25/2024,Leighton Hickman
https://ulmwarhawks.com/sports/softball/stats/2024/sam-houston/boxscore/15164,2/25/2024,Eddie Bourn
https://nmstatesports.com/sports/softball/stats/2024/arizona-state/boxscore/17520,2/25/2024,Dan Cowan
https://acusports.com/sports/softball/stats/2024/university-of-nebraska-at-omaha/boxscore/9254,2/25/2024,Greg Chargualaf
https://lamarcardinals.com/sports/softball/stats/2024/niagara/boxscore/24183,2/25/2024,Bryce Welsh
https://goislanders.com/sports/softball/stats/2024/georgetown/boxscore/7592,2/25/2024,Glen Juergens
https://ulmwarhawks.com/sports/softball/stats/2024/evansville/boxscore/15163,2/25/2024,Allen Lunceford
https://texaslonghorns.com/sports/softball/stats/2024/stanford/boxscore/16103,2/24/2024,Matt Johnson
